elapsedTimeNanoSec, speed, direction
7110377705,-0.0,0.0
7110711299,-0.0,0.0
7121148070,-0.0,0.0
7121481768,-0.0,0.0
7131747393,-0.0,0.0
7132230258,-0.0,0.0
7142065883,-0.0,0.0
7142859580,-0.0,0.0
7152444008,-0.0,0.0
7153254580,-0.0,0.0
7162862705,-0.0,0.0
7163623435,-0.0,0.0
7173238851,-0.0,0.0
7174018851,-0.0,0.0
7183847080,-0.0,0.0
7184445049,-0.0,0.0
7194142445,-0.0,0.0
7194840935,-0.0,0.0
7204449424,-0.0,0.0
7205216195,-0.0,0.0
7214774112,-0.0,0.0
7215583278,-0.0,0.0
7225305310,-0.0,0.0
7226112810,-0.0,0.0
7235902080,-0.0,0.0
7236524633,-0.0,0.0
7246438695,-0.0,0.0
7247056195,-0.0,0.0
7257278278,-0.0,0.0
7257701716,-0.0,0.0
7269422914,-0.0,0.0
7269876351,-0.0,0.0
7280102758,-0.0,0.07863996922969818
7305601507,-0.0,0.07863996922969818
7306678435,-0.0,0.07863996922969818
7316221820,-0.0,0.07863996922969818
7317933643,-0.0,0.3414685130119324
7345504841,-0.0,0.3414685130119324
7346157705,-0.0,0.3414685130119324
7356160882,-0.0,0.3414685130119324
7356643018,-0.0,0.3414685130119324
7367000466,-0.0,0.5
7397464528,-0.0,0.5
7398080049,-0.0,0.5
7408451403,-0.0,0.24968712031841278
7437900622,-0.0,0.0
7466339164,-0.0,0.0
7466584632,-0.0,0.0
7476738382,-0.0,0.0
7477255935,-0.0,0.0
7487532445,-0.0,0.0
7488041612,-0.0,0.0
7498162289,-0.0,0.0
7498504320,-0.0,0.0
7508932237,-0.0,0.0
7509723903,-0.0,0.0
7519533382,-0.0,0.0
7520395153,-0.0,0.0
7530220205,-0.0,0.0
7530931664,-0.0,0.0
7540822237,-0.0,0.0
7541524476,-0.0,0.0
7551375153,-0.0,0.0
7551962809,-0.0,0.0
7562118799,-0.0,0.0
7562462289,-0.0,0.0
7572776351,-0.0,0.0
7573101820,-0.0,0.0
7583222237,-0.0,0.0
7583522914,-0.0,0.0
7594094737,-0.0,0.0
7594395414,-0.0,0.0
7606365414,-0.0,0.0
7606741924,-0.0,0.0
7617224372,-0.0,0.0
7618126351,-0.0,0.0
7628022809,-0.0,0.0
7628526507,-0.0,0.0
7639630778,-0.0,0.0
7639930726,-0.0,0.0
7649897393,-0.0,0.0
7650298174,-0.0,0.0
7660224007,-0.0,0.0
7660957393,-0.0,0.0
7671694320,-0.0,0.0
7672055674,-0.0,0.0
7683060674,-0.0,0.0
7683399216,-0.0,0.0
7693580205,-0.0,0.0
7694425466,-0.0,0.0
7704455622,-0.0,0.0
7704721716,-0.0,0.0
7714796143,-0.0,0.0
7715099268,-0.0,0.0
7725217914,-0.0,0.0
7725487966,-0.0,0.0
7735492497,-0.0,0.0
7735871976,-0.0,0.0
7745844789,-0.0,0.0
7746260726,-0.0,0.0
7756288799,-0.0,0.0
7756549111,-0.0,0.0
7766654007,-0.0,0.0
7766983070,-0.0,0.0
7777166299,-0.0,0.0
7777489684,-0.0,0.0
7787488434,-0.0,0.0
7788217497,-0.0,0.0
7797826247,-0.0,0.0
7798625518,-0.0,0.0
7808256455,-0.0,-0.11618690937757492
7838218591,-0.0,-0.07446808367967606
7869808174,-0.0,-0.07446808367967606
7870279476,-0.0,-0.07446808367967606
7880312289,-0.0,0.0
7912286455,-0.0,0.0
7912690882,-0.0,0.0
7922704997,-0.0,0.0
7923116924,-0.0,0.0
7933243486,-0.0,0.0
7933567705,-0.0,0.0
7943758174,-0.0,0.0
7944122341,-0.0,0.0
7954349580,-0.0,0.0
7954638226,-0.0,0.0
7964881038,-0.0,0.0
7965223382,-0.0,0.0
7975266143,-0.0,0.0
7975590726,-0.0,0.0
7985778643,-0.0,0.0
7986106820,-0.0,0.0
7996162966,-0.0,0.0
7996565518,-0.0,0.0
8006757809,-0.0,0.0
8007209007,-0.0,0.0
8018969788,-0.0,0.0
8019360570,-0.0,0.0
8029476924,-0.0,0.0
8030093434,-0.0,0.0
8040566768,-0.0,0.0
8041046924,-0.0,0.0
8051679997,-0.0,0.0
8052096455,-0.0,0.0
8062772236,-0.0,0.0
8063162601,-0.0,0.0
8073583226,-0.0,0.0
8073984059,-0.0,0.0
8083940830,-0.0,0.0
8084403486,-0.0,0.0
8094320726,-0.0,0.0
8094827288,-0.0,0.0
8105015570,-0.0,0.0
8106019007,-0.0,0.0
8115442653,-0.0,0.0
8117820830,-0.0,0.0
8129914476,-0.0,0.0
8130712705,-0.0,0.0
8140531507,-0.0,0.0
8141316091,-0.0,0.0
8151036924,-0.0,0.0
8151703695,-0.0,0.0
8161547861,-0.0,0.0
8162100726,-0.0,0.0
8172012028,-0.0,0.0
8172488486,-0.0,0.0
8182673434,-0.0,0.0
8183061611,-0.0,0.0
8193157236,-0.0,0.0
8193442497,-0.0,0.0
8203737445,-0.0,-0.066124327480793
8231074372,-0.0,-0.066124327480793
8231339840,-0.0,-0.066124327480793
8241542288,-0.0,-0.2663746476173401
8273421351,-0.0,-0.2663746476173401
8273908695,-0.0,-0.2663746476173401
8285032653,-0.0,-0.3122653365135193
8320933486,-0.0,0.0
8375309215,-0.0,0.0
8375953018,-0.0,0.0
8385669788,-0.0,0.0
8386434632,-0.0,0.0
8396079007,-0.0,0.0
8396934997,-0.0,0.0
8406475986,-0.0,0.0
8407326090,-0.0,0.0
8416811195,-0.0,0.0
8417735153,-0.0,0.0
8427154945,-0.0,0.0
8428156872,-0.0,0.0
8437867184,-0.0,0.0
8438600153,-0.0,0.0
8448205309,-0.0,0.0
8449006820,-0.0,0.0
8458636142,-0.0,0.0
8459399892,-0.0,0.0
8468974215,-0.0,0.0
8469806663,-0.0,0.0
8479744320,-0.0,0.0
8480726351,-0.0,0.0
8490181976,-0.0,0.0
8491654632,-0.0,0.0
8500604111,-0.0,0.0
8502505413,-0.0,0.0
8511266611,-0.0,0.0
8513126247,-0.0,0.0
8521860153,-0.0,0.0
8523734424,-0.0,0.0
8532557705,-0.0,0.0
8534451455,-0.0,0.0
8543164424,-0.0,0.0
8544939892,-0.0,0.0
8553730101,-0.0,0.0
8555433590,-0.0,0.0
8564302184,-0.0,0.0
8565922028,-0.0,0.0
8574655726,-0.0,0.0
8576297028,-0.0,0.0
8585102601,-0.0,0.0
8586675257,-0.0,0.0
8595502913,-0.0,0.0
8597600153,-0.0,0.0
8606749788,-0.0,0.0
8608031976,-0.0,0.0
8618693694,-0.0,0.0
8619067080,-0.0,0.0
8629054476,-0.0,0.0
8629449215,-0.0,0.0
8639383174,-0.0,0.0
8639845361,-0.0,0.0
8649903278,-0.0,0.0
8650208017,-0.0,0.0
8660194840,-0.0,0.0
8660763434,-0.0,0.0
8670553434,-0.0,0.0
8671169215,-0.0,0.0
8680869580,-0.0,0.0
8681701299,-0.0,0.0
8691610309,-0.0,0.0
8692263226,-0.0,0.0
8702369840,-0.0,0.0
8703764007,-0.0,0.0
8713128278,-0.0,0.0
8714271872,-0.0,0.0
8724093434,-0.0,0.0
8724806247,-0.0,0.0
8734725569,-0.0,0.0
8735315153,-0.0,0.0
8745634997,-0.0,0.0
8746120101,-0.0,0.0
8756770569,-0.0,0.0,310.560001373291
8757164319,-0.0,0.0,310.560001373291
8767364059,-0.0,0.0,310.560001373291
8767779476,-0.0,0.0,310.560001373291
8778055257,-0.0,0.0,310.560001373291
8778525309,-0.0,0.0,310.560001373291
8788703434,-0.0,0.0,310.560001373291
8789521767,-0.0,0.0,310.560001373291
8799300361,-0.0,0.0,310.560001373291
8799905882,-0.0,0.0,310.560001373291
8809662653,-0.0,0.0,310.5900001525879
8810306038,-0.0,0.0,310.5900001525879
8820124476,-0.0,0.0,310.5900001525879
8820714840,-0.0,0.0,310.5900001525879
8830483069,-0.0,0.0,310.5900001525879
8831181507,-0.0,0.0,310.5900001525879
8840855621,-0.0,0.0,310.5900001525879
8841599736,-0.0,0.0,310.5900001525879
8853977809,-0.0,0.0,310.5900001525879
8854271871,-0.0,0.0,310.5900001525879
8864542028,-0.0,0.0,310.5999984741211
8872270101,-0.0,0.0,310.5999984741211
8875031038,-0.0,0.0,310.5999984741211
8882848694,-0.0,0.0
8885684944,-0.0,0.0
8893942080,-0.0,0.0
8896150517,-0.0,0.0
8904584007,-0.0,0.0
8906678590,-0.0,0.0
8915229007,-0.0,0.0
8917306403,-0.0,0.0
8925888538,-0.0,0.0
8927923486,-0.0,0.0
8936433590,-0.0,0.0
8938440465,-0.0,0.0
8947126663,-0.0,0.0
8949536351,-0.0,0.0
8957848434,-0.0,0.0
8960105986,-0.0,0.0
8968723851,-0.0,0.0
8971925986,-0.0,0.0
8979509736,-0.0,0.0
8982556507,-0.0,0.0
8990906455,-0.0,0.0
8993357549,-0.0,0.0
9002233642,-0.0,0.0
9004028746,-0.0,0.0
9012875621,-0.0,0.0
9014556924,-0.0,0.0
9023442444,-0.0,0.0
9029844996,-0.0,0.0
9037516194,-0.0,0.0
9040295621,-0.0,0.0
9047913538,-0.0,0.0
9051054892,-0.0,0.0
9058364684,-0.0,0.0
9061585569,-0.0,0.0
9068983278,-0.0,0.0
9071959267,-0.0,0.0
9079445778,-0.0,0.0
9082372392,-0.0,0.0
9089853434,-0.0,0.0
9093065569,-0.0,0.0
9100345882,-0.0,0.0
9103468226,-0.0,0.0
9110924371,-0.0,0.0
9114027392,-0.0,0.0
9121306351,-0.0,0.0
9124476298,-0.0,0.0
9131741246,-0.0,0.0
9134870569,-0.0,0.0
9142120153,-0.0,0.0
9146295830,-0.0,0.0
9152795986,-0.0,0.0
9156876819,-0.0,0.0
9163366194,-0.0,0.0
9167315101,-0.0,0.0
9173984944,-0.0,0.0
9177791090,-0.0,0.0
9184530413,-0.0,0.0
9188503694,-0.0,0.0
9195264996,-0.0,0.0
9198942444,-0.0,0.0
9205935309,-0.0,0.0
9209422913,-0.0,0.0
9216740153,-0.0,0.0
9220279580,-0.0,0.0
9227821142,-0.0,0.0
9230822861,-0.0,0.0
9238268903,-0.0,0.0
9241396663,-0.0,0.0
9248770778,-0.0,0.0
9252011455,-0.0,0.0
9259220517,-0.0,0.0
9262412861,-0.0,0.0
9269849111,-0.0,0.0
9273049892,-0.0,0.0
9280381403,-0.0,0.0
9283521298,-0.0,0.0
9290959371,-0.0,0.0
9293997653,-0.0,0.0
9301504632,-0.0,0.0
9304411403,-0.0,0.0
9311966715,-0.0,0.0
9314833486,-0.0,0.0
9322384528,0.009637047350406646,0.0
9325350465,0.009637047350406646,0.0
9333046715,0.009637047350406646,0.0
9336088330,0.009637047350406646,0.0
9345139580,0.009637047350406646,0.0
9355305934,0.009637047350406646,0.0
9356878225,0.009637047350406646,0.0
9367273642,0.019649561494588852,0.0
9400061403,0.019649561494588852,0.0
9400386663,0.019649561494588852,0.0
9410385986,0.019649561494588852,0.0
9410894632,0.019649561494588852,0.0
9420810361,0.019649561494588852,0.0
9421461038,0.019649561494588852,0.0
9431589423,0.019649561494588852,0.0
9431948798,0.019649561494588852,0.0
9442279944,0.034668338298797605,0.0
9464151246,0.034668338298797605,0.0
9464451663,0.034668338298797605,0.0
9474502496,0.034668338298797605,0.0
9474914371,0.034668338298797605,0.0
9485007705,0.054693366587162014,0.0
9522341819,0.07221527248620986,0.0
9569709684,0.08723404705524444,0.0
9609629788,0.10225281715393066,0.0
9658205048,0.10475594401359557,0.0
9658755309,0.10475594401359557,0.0
9668683173,0.10475594401359557,0.0
9669248121,0.10475594401359557,0.0
9679210830,0.10475594401359557,0.0
9679723746,0.10475594401359557,0.0
9689704996,0.10475594401359557,0.0
9690188798,0.10475594401359557,0.0
9700234215,0.10475594401359557,0.0
9700600882,0.10475594401359557,0.0
9711267132,0.10475594401359557,0.0
9711598121,0.10475594401359557,0.0
9721870204,0.10725907981395721,0.0
9722183486,0.10725907981395721,0.0
9732315621,0.10725907981395721,0.0
9732647913,0.10725907981395721,0.0
9742826142,0.10725907981395721,0.0
9743142704,0.10725907981395721,0.0
9753288538,0.10725907981395721,0.0
9753624059,0.10725907981395721,0.0
9763854111,0.10976220667362213,0.0
9764210100,0.10976220667362213,0.0
9774504215,0.10976220667362213,0.0
9774912757,0.10976220667362213,0.0
9785224319,0.10976220667362213,0.0
9785572236,0.10976220667362213,0.0
9795648382,0.10976220667362213,0.0
9796253069,0.10976220667362213,0.0
9806638590,0.10976220667362213,0.0
9807012652,0.10976220667362213,0.0
9817175621,0.10976220667362213,0.0
9817688746,0.10976220667362213,0.0
9827708538,0.10976220667362213,0.0
9828045204,0.10976220667362213,0.0
9838197132,0.10976220667362213,0.0
9838607757,0.10976220667362213,0.0
9848611402,0.10976220667362213,0.0
9848966871,0.10976220667362213,0.0
9859009319,0.10976220667362213,0.0
9859361298,0.10976220667362213,0.0
9869564944,0.10976220667362213,0.0
9869997027,0.10976220667362213,0.0
9879967757,0.10976220667362213,0.0
9880550829,0.10976220667362213,0.0
9890489215,0.10976220667362213,0.0
9891149423,0.10976220667362213,0.0
9901248329,0.10976220667362213,0.0
9901915673,0.10976220667362213,0.0
9911726142,0.10976220667362213,0.0
9912379163,0.10976220667362213,0.0
9922255048,0.10976220667362213,0.0
9922944788,0.10976220667362213,0.0
9933383590,0.10976220667362213,0.0
9933754371,0.10976220667362213,0.0
9944288173,0.10976220667362213,0.0
9944637131,0.10976220667362213,0.0
9955219423,0.10976220667362213,0.0
9955592704,0.10976220667362213,0.0
9966204684,0.10976220667362213,0.0
9966585934,0.10976220667362213,0.0
9977286142,0.10976220667362213,0.0
9977645048,0.10976220667362213,0.0
9988605309,0.10976220667362213,0.0
9988992027,0.10976220667362213,0.0
9999486611,0.10976220667362213,0.0
9999873694,0.10976220667362213,0.0
10010423121,0.10976220667362213,0.0
10010771975,0.10976220667362213,0.0
10020937027,0.10976220667362213,0.0
10021332496,0.10976220667362213,0.0
10031581194,0.10976220667362213,0.0
10031954631,0.10976220667362213,0.0
10042689006,0.10976220667362213,0.0
10043057079,0.10976220667362213,0.0
10053740256,0.10976220667362213,0.0
10055248277,0.10976220667362213,0.0
10072059371,0.10976220667362213,0.0
10072453069,0.10976220667362213,0.0
10082596038,0.10976220667362213,0.0
10082980100,0.10976220667362213,0.0
10093098902,0.10976220667362213,0.0
10093497809,0.10976220667362213,0.0
10103638538,0.10976220667362213,0.0
10104066402,0.10976220667362213,0.0
10114768798,0.10976220667362213,0.0
10115175569,0.10976220667362213,0.0
10125330100,0.10976220667362213,0.0
10139539840,0.10976220667362213,0.0
10140580986,0.10976220667362213,0.0
10206897183,0.10976220667362213,0.0
10207907340,0.10976220667362213,0.0
10222124058,0.10976220667362213,0.0
10222658329,0.10976220667362213,0.0
10233190204,0.10976220667362213,0.0
10233525308,0.10976220667362213,0.0
10243534736,0.10976220667362213,0.0
10244251767,0.10976220667362213,0.0
10254067288,0.10976220667362213,0.0
10254698486,0.10976220667362213,0.0
10264451767,0.10976220667362213,0.0
10265100933,0.10976220667362213,0.0
10274808902,0.10976220667362213,0.0
10275508069,0.10976220667362213,0.0
10285232913,0.10976220667362213,0.0
10285924579,0.10976220667362213,0.0
10296156767,0.10976220667362213,0.0
10296519631,0.10976220667362213,0.0
10306522340,0.10976220667362213,0.0
10306838694,0.10976220667362213,0.0
10316960048,0.10976220667362213,0.0
10317263225,0.10976220667362213,0.0
10327291767,0.10976220667362213,0.0
10327595517,0.10976220667362213,0.0
10337703329,0.10976220667362213,0.0
10338288329,0.10976220667362213,0.0
10348415933,0.10976220667362213,0.0
10348730986,0.10976220667362213,0.0
10358903173,0.10976220667362213,0.0
10359215829,0.10976220667362213,0.0
10369303017,0.10976220667362213,0.0
10369637600,0.10976220667362213,0.0
10379678017,0.10976220667362213,0.0
10380006663,0.10976220667362213,0.0
10390033433,0.10976220667362213,0.0
10390342913,0.10976220667362213,0.0
10400481975,0.10976220667362213,0.0
10400799110,0.10976220667362213,0.0
10410818798,0.10976220667362213,0.0
10411186454,0.10976220667362213,0.0
10421358225,0.10976220667362213,0.0
10422370413,0.10976220667362213,0.0
10431800308,0.10976220667362213,0.0
10432949267,0.10976220667362213,0.0
10442305985,0.10976220667362213,0.0
10443728850,0.10976220667362213,0.0
10452684996,0.10976220667362213,0.0
10454229683,0.10976220667362213,0.0
10463109267,0.10976220667362213,0.0
10464755985,0.10976220667362213,0.0
10473820048,0.10976220667362213,0.0
10475297913,0.10976220667362213,0.0
10484713381,0.10976220667362213,0.0
10486517131,0.10976220667362213,0.0
10495368850,0.10976220667362213,0.0
10497197027,0.10976220667362213,0.0
10505876298,0.10976220667362213,0.0
10507721767,0.10976220667362213,0.0
10516416194,0.10976220667362213,0.0
10518144631,0.10976220667362213,0.0
10526933746,0.10976220667362213,0.0
10528606194,0.10976220667362213,0.0
10537405204,0.10976220667362213,0.0
10539052027,0.10976220667362213,0.0
10548084735,0.10976220667362213,0.0
10549503277,0.10976220667362213,0.0
10558481246,0.10976220667362213,0.0
10560093381,0.10976220667362213,0.0
10569095152,0.10976220667362213,0.0
10570600777,0.10976220667362213,0.0
10579890569,0.10976220667362213,0.0
10581052704,0.10976220667362213,0.0
10591126871,0.10976220667362213,0.0
10591516871,0.10976220667362213,0.0
10601624840,0.10976220667362213,0.0
10601996402,0.10976220667362213,0.0
10612101767,0.10976220667362213,0.0
10612477652,0.10976220667362213,0.0
10622649058,0.10976220667362213,0.0
10623021715,0.10976220667362213,0.0
10633133485,0.10976220667362213,0.0
10638080048,0.10976220667362213,0.0
10643624058,0.10976220667362213,0.0
10664991819,0.10976220667362213,0.0
10665621350,0.10976220667362213,0.0
10675947235,0.10976220667362213,0.0
10676438433,0.10976220667362213,0.0
10686783277,0.10976220667362213,0.0
10687324944,0.10976220667362213,0.0
10697478485,0.10976220667362213,0.0
10697924683,0.10976220667362213,0.0
10708121246,0.10976220667362213,0.0
10708502392,0.10976220667362213,0.0
10718798537,0.10976220667362213,0.0
10719287912,0.10976220667362213,0.0
10729933433,0.10976220667362213,0.0
10730410933,0.10976220667362213,0.0
10741870360,0.10976220667362213,0.0
10742303694,0.10976220667362213,0.0
10753241871,0.10976220667362213,0.0
10753721558,0.10976220667362213,0.0
10765476402,0.10976220667362213,0.0
10766395412,0.10976220667362213,0.0
10776039162,0.10976220667362213,0.0
10776880881,0.10976220667362213,0.0
10786447079,0.10976220667362213,0.0
10787308537,0.10976220667362213,0.0
10797017079,0.10976220667362213,0.0
10797738589,0.10976220667362213,0.0
10807395517,0.10976220667362213,0.0
10808180569,0.10976220667362213,0.0
10817770100,0.10976220667362213,0.0
10818877756,0.10976220667362213,0.0
10828802704,0.10976220667362213,0.0
10829365256,0.10976220667362213,0.0
10839345412,0.10976220667362213,0.0
10839830204,0.10976220667362213,0.0
10849889110,0.10976220667362213,0.0
10850252704,0.10976220667362213,0.0
10860424423,0.10976220667362213,0.0
10860826871,0.10976220667362213,0.0
10870985256,0.10976220667362213,0.0
10871363954,0.10976220667362213,0.0
10881497339,0.10976220667362213,0.0
10881879371,0.10976220667362213,0.0
10891995464,0.10976220667362213,0.0
10892330881,0.10976220667362213,0.0
10902961714,0.10976220667362213,0.0
10905973537,0.10976220667362213,0.0
10914091194,0.10976220667362213,0.0
10916651037,0.10976220667362213,0.0
10925009579,0.10976220667362213,0.0
10927947287,0.10976220667362213,0.0
10935523642,0.10976220667362213,0.0
10938491767,0.10976220667362213,0.0
10946107808,0.10976220667362213,0.0
10949093746,0.10976220667362213,0.0
10956769944,0.10976220667362213,0.0
10959619787,0.10976220667362213,0.0
10967722496,0.10976220667362213,0.0
10970314683,0.10976220667362213,0.0
10978671089,0.10976220667362213,0.0
10980892496,0.10976220667362213,0.0
10989858850,0.10976220667362213,0.0
10991618850,0.10976220667362213,0.0
11000793850,0.10976220667362213,0.0
11002268433,0.10976220667362213,0.0
11012036402,0.10976220667362213,0.0
11013115464,0.10976220667362213,0.0
11022673069,0.10976220667362213,0.0
11023857964,0.10976220667362213,0.0
11033645152,0.10976220667362213,0.0
11034369735,0.10976220667362213,0.0
11044245673,0.10976220667362213,0.0
11044835933,0.10976220667362213,0.0
11054781871,0.10976220667362213,0.0
11055588694,0.10976220667362213,0.0
11065226506,0.10976220667362213,0.0
11065983850,0.10976220667362213,0.0
11075802912,0.10976220667362213,0.0
11076472131,0.10976220667362213,0.0
11086200725,0.10976220667362213,0.0
11086871819,0.10976220667362213,0.0
11096584058,0.10976220667362213,0.0
11097330048,0.10976220667362213,0.0
11107222548,0.10976220667362213,0.0
11107808850,0.10976220667362213,0.0
11117645412,0.10976220667362213,0.0
11118258173,0.10976220667362213,0.0
11128094527,0.10976220667362213,0.0
11128715204,0.10976220667362213,0.0
11138444839,0.10976220667362213,0.0
11139197704,0.10976220667362213,0.0
11148934579,0.10976220667362213,0.0
11164895152,0.10976220667362213,0.0
11165307183,0.10976220667362213,0.0
11175480412,0.10976220667362213,0.0
11175946558,0.10976220667362213,0.0
11186000621,0.10976220667362213,0.0
11186365152,0.10976220667362213,0.0
11196808485,0.10976220667362213,0.0
11197181037,0.10976220667362213,0.0
11207346610,0.10976220667362213,0.0
11207969839,0.10976220667362213,0.0
11217920048,0.10976220667362213,0.0
11218450933,0.10976220667362213,0.0
11228523433,0.10976220667362213,0.0
11228893641,0.10976220667362213,0.0
11239061037,0.10976220667362213,0.0
11239404214,0.10976220667362213,0.0
11249865673,0.10976220667362213,0.0
11250329996,0.10976220667362213,0.0
11260366714,0.10976220667362213,0.0
11260743589,0.10976220667362213,0.0
11270883850,0.10976220667362213,0.0
11271246037,0.10976220667362213,0.0
11281392600,0.10976220667362213,0.0
11281773902,0.10976220667362213,0.0
11291878641,0.10976220667362213,0.0
11292274735,0.10976220667362213,0.0
11302438746,0.10976220667362213,0.0
11303989891,0.10976220667362213,0.0
11313169996,0.10976220667362213,0.0
11314683225,0.10976220667362213,0.0
11324033746,0.10976220667362213,0.0
11325145933,0.10976220667362213,0.0
11334572027,0.10976220667362213,0.0
11335824475,0.10976220667362213,0.0
11345152183,0.10976220667362213,0.0
11346387912,0.10976220667362213,0.0
11356031402,0.10976220667362213,0.0
11357312131,0.10976220667362213,0.0
11367237756,0.10976220667362213,0.0
11367801558,0.10976220667362213,0.0
11377976923,0.10976220667362213,0.0
11378612964,0.10976220667362213,0.0
11388721662,0.10976220667362213,0.0
11389140985,0.10976220667362213,0.0
11399235204,0.10976220667362213,0.0
11399639683,0.10976220667362213,0.0
11411016818,0.10976220667362213,0.0
11412516558,0.10976220667362213,0.0
11422539996,0.10976220667362213,0.0
11422917183,0.10976220667362213,0.0
11433264579,0.10976220667362213,0.0
11433634787,0.10976220667362213,0.0
11443802652,0.10976220667362213,0.0
11444220412,0.10976220667362213,0.0
11454743693,0.10976220667362213,0.0
11455104266,0.10976220667362213,0.0
11465869943,0.10976220667362213,0.0
11466237131,0.10976220667362213,0.0
11476347860,0.10976220667362213,0.0
11476742756,0.10976220667362213,0.0
11486880985,0.10976220667362213,0.0
11487274475,0.10976220667362213,0.0
11497440881,0.10976220667362213,0.0
11497870256,0.10976220667362213,0.0
11508337235,0.10976220667362213,0.0
11508774839,0.10976220667362213,0.0
11518896298,0.10976220667362213,0.0
11519236923,0.10976220667362213,0.0
11529257964,0.10976220667362213,0.0
11529585777,0.10976220667362213,0.0
11539673537,0.10976220667362213,0.0
11540024527,0.10976220667362213,0.0
11550049110,0.10976220667362213,0.0
11550353173,0.10976220667362213,0.0
11560376350,0.10976220667362213,0.0
11560779943,0.10976220667362213,0.0
11570744995,0.10976220667362213,0.0
11571271298,0.10976220667362213,0.0
11581119735,0.10976220667362213,0.0
11581863798,0.10976220667362213,0.0
11591502756,0.10976220667362213,0.0
11592268173,0.10976220667362213,0.0
11602091923,0.10976220667362213,0.0
11602783902,0.10976220667362213,0.0
11612782600,0.10976220667362213,0.0
11613204318,0.10976220667362213,0.0
11623255360,0.10976220667362213,0.0
11623576975,0.10976220667362213,0.0
11633618954,0.10976220667362213,0.0
11634024527,0.10976220667362213,0.0
11643968798,0.10976220667362213,0.0
11645196037,0.10976220667362213,0.0
11654348850,0.10976220667362213,0.0
11665821558,0.10976220667362213,0.0
11666177235,0.10976220667362213,0.0
11676829318,0.10976220667362213,0.0
11677408433,0.10976220667362213,0.0
11687648850,0.10976220667362213,0.0
11688245412,0.10976220667362213,0.0
11698207808,0.10976220667362213,0.0
11698904475,0.10976220667362213,0.0
11708811922,0.10976220667362213,0.0
11709439475,0.10976220667362213,0.0
11719448225,0.10976220667362213,0.0
11719917131,0.10976220667362213,0.0
11730098329,0.10976220667362213,0.0
11730930985,0.10976220667362213,0.0
11740881193,0.10976220667362213,0.0
11741495152,0.10976220667362213,0.0
11751347339,0.10976220667362213,0.0
11751986610,0.10976220667362213,0.0
11761828850,0.10976220667362213,0.0
11762472027,0.10976220667362213,0.0
11772258120,0.10976220667362213,0.0
11772972391,0.10976220667362213,0.0
11782697600,0.10976220667362213,0.0
11783495100,0.10976220667362213,0.0
11793345829,0.10976220667362213,0.0
11794359839,0.10976220667362213,0.0
11804559266,0.10976220667362213,0.0
11805230464,0.10976220667362213,0.0
11815619839,0.10976220667362213,0.0
11816597443,0.10976220667362213,0.0
11828272600,0.10976220667362213,0.0
11828712756,0.10976220667362213,0.0
11839262443,0.10976220667362213,0.0
11840662652,0.10976220667362213,0.0
11850171350,0.10976220667362213,0.0
11851815308,0.10976220667362213,0.0
11860924943,0.10976220667362213,0.0
11863446558,0.10976220667362213,0.0
11871692391,0.10976220667362213,0.0
11874114579,0.10976220667362213,0.0
11882670360,0.10976220667362213,0.0
11885859162,0.10976220667362213,0.0
11894652547,0.10976220667362213,0.0
11896845099,0.10976220667362213,0.0
11905144995,0.10976220667362213,0.0
11907321193,0.10976220667362213,0.0
11916005360,0.10976220667362213,0.0
11917789006,0.10976220667362213,0.0
11926637079,0.10976220667362213,0.0
11928636558,0.10976220667362213,0.0
11937237495,0.10976220667362213,0.0
11939126922,0.10976220667362213,0.0
11947994943,0.10976220667362213,0.0
11949671870,0.10976220667362213,0.0
11958820204,0.10976220667362213,0.0
11960278068,0.10976220667362213,0.0
11969464579,0.10976220667362213,0.0
11970890152,0.10976220667362213,0.0
11980909735,0.10976220667362213,0.0
11981247079,0.10976220667362213,0.0
11991828224,0.10976220667362213,0.0
11992181297,0.10976220667362213,0.0
12004804318,0.10976220667362213,0.0
12005218797,0.10976220667362213,0.0
12015325204,0.10976220667362213,0.0
12015676922,0.10976220667362213,0.0
12026153902,0.10976220667362213,0.0
12026492547,0.10976220667362213,0.0
12037268068,0.10976220667362213,0.0
12037666714,0.10976220667362213,0.0
12047835933,0.10976220667362213,0.0
12048206193,0.10976220667362213,0.0
12058347704,0.10976220667362213,0.0
12058724839,0.10976220667362213,0.0
12070767027,0.10976220667362213,0.0
12071228745,0.10976220667362213,0.0
12081337547,0.10976220667362213,0.0
12081709735,0.10976220667362213,0.0
12092374787,0.10976220667362213,0.0
12092827704,0.10976220667362213,0.0
12102912912,0.10976220667362213,0.0
12103288329,0.10976220667362213,0.0
12113529370,0.10976220667362213,0.0
12113920985,0.10976220667362213,0.0
12123867183,0.10976220667362213,0.0
12124351506,0.10976220667362213,0.0
12134373329,0.10976220667362213,0.0
12134735568,0.10976220667362213,0.0
12144802339,0.10976220667362213,0.0
12147589006,0.10976220667362213,0.0
12155146922,0.10976220667362213,0.0
12168985516,0.10976220667362213,0.0
12169299891,0.10976220667362213,0.0
12179508901,0.10976220667362213,0.0
12179888589,0.10976220667362213,0.0
12190414631,0.10976220667362213,0.0
12190756714,0.10976220667362213,0.0
12201440516,0.10976220667362213,0.0
12201791714,0.10976220667362213,0.0
12212424422,0.10976220667362213,0.0
12212794162,0.10976220667362213,0.0
12223409787,0.10976220667362213,0.0
12223792808,0.10976220667362213,0.0
12234555985,0.10976220667362213,0.0
